material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_gap_direct,band_gap,spacegroup_number,structure,formula,composition,is_GGA_U
mp-1112016,K2ScInI6,-1.3714899576166666,0.0467559889999997,True,1.9864,225,"Full Formula (K2 Sc1 In1 I6)
Reduced Formula: K2ScInI6
abc   :   8.771401   8.771401   8.771401
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75            -0
  1  K     0.25      0.25      0.25            -0
  2  Sc    0         0         0                0
  3  In    0.5       0.5       0.5              0
  4  I     0.766616  0.233384  0.233384         0
  5  I     0.233384  0.233384  0.766616         0
  6  I     0.233384  0.766616  0.766616         0
  7  I     0.233384  0.766616  0.233384         0
  8  I     0.766616  0.233384  0.766616         0
  9  I     0.766616  0.766616  0.233384         0",K2ScInI6,K2 Sc1 In1 I6,0
mp-1112087,K2SmAgCl6,-1.9944029222500008,0.0592570147500008,False,3.5685,225,"Full Formula (K2 Sm1 Ag1 Cl6)
Reduced Formula: K2SmAgCl6
abc   :   7.662793   7.662793   7.662793
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75            -0
  1  K     0.25      0.25      0.25            -0
  2  Sm    0         0         0                0
  3  Ag    0.5       0.5       0.5             -0
  4  Cl    0.752001  0.247999  0.247999        -0
  5  Cl    0.247999  0.247999  0.752001        -0
  6  Cl    0.247999  0.752001  0.752001        -0
  7  Cl    0.247999  0.752001  0.247999        -0
  8  Cl    0.752001  0.247999  0.752001        -0
  9  Cl    0.752001  0.752001  0.247999        -0",K2SmAgCl6,K2 Sm1 Ag1 Cl6,0
mp-1112218,K2SmCuCl6,-1.9575590557499976,0.08291677375,False,2.3789000000000007,225,"Full Formula (K2 Sm1 Cu1 Cl6)
Reduced Formula: K2SmCuCl6
abc   :   7.397914   7.397914   7.397914
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Sm    0         0         0                0
  3  Cu    0.5       0.5       0.5              0
  4  Cl    0.742947  0.257053  0.257053        -0
  5  Cl    0.257053  0.257053  0.742947        -0
  6  Cl    0.257053  0.742947  0.742947        -0
  7  Cl    0.257053  0.742947  0.257053        -0
  8  Cl    0.742947  0.257053  0.742947        -0
  9  Cl    0.742947  0.742947  0.257053        -0",K2SmCuCl6,K2 Sm1 Cu1 Cl6,0
mp-1112274,K2TiAgF6,-2.91138518845,0.2708961728333321,False,0.0,225,"Full Formula (K2 Ti1 Ag1 F6)
Reduced Formula: K2TiAgF6
abc   :   6.233217   6.233217   6.233217
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.25      0.25      0.25        -0.001
  1  K     0.75      0.75      0.75        -0.001
  2  Ti    0         0         0           -0.907
  3  Ag    0.5       0.5       0.5         -0
  4  F     0.225311  0.225311  0.774689     0.005
  5  F     0.225311  0.774689  0.774689    -0.004
  6  F     0.774689  0.774689  0.225311     0.005
  7  F     0.225311  0.774689  0.225311    -0.005
  8  F     0.774689  0.225311  0.774689    -0.005
  9  F     0.774689  0.225311  0.225311    -0.004",K2TiAgF6,K2 Ti1 Ag1 F6,0
mp-1112244,K2TiCuF6,-2.8911557012833327,0.2911256599999987,False,0.0,225,"Full Formula (K2 Ti1 Cu1 F6)
Reduced Formula: K2TiCuF6
abc   :   5.980747   5.980747   5.980747
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75         0
  1  K     0.25      0.25      0.25         0
  2  Ti    0         0         0            0.933
  3  Cu    0.5       0.5       0.5         -0.021
  4  F     0.763742  0.236258  0.236258     0.001
  5  F     0.236258  0.236258  0.763742     0.001
  6  F     0.236258  0.763742  0.763742     0.001
  7  F     0.236258  0.763742  0.236258     0.003
  8  F     0.763742  0.236258  0.763742     0.003
  9  F     0.763742  0.763742  0.236258     0.001",K2TiCuF6,K2 Ti1 Cu1 F6,0
mp-1112360,K2TiHgF6,-3.0431248735333334,0.1391564877499993,True,2.1789,225,"Full Formula (K2 Ti1 Hg1 F6)
Reduced Formula: K2TiHgF6
abc   :   6.798017   6.798017   6.798017
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  K     0.25     0.25     0.25            0
  1  K     0.75     0.75     0.75            0
  2  Ti    0        0        0               0
  3  Hg    0.5      0.5      0.5            -0
  4  F     0.19677  0.19677  0.80323        -0
  5  F     0.19677  0.80323  0.80323         0
  6  F     0.80323  0.80323  0.19677         0
  7  F     0.19677  0.80323  0.19677         0
  8  F     0.80323  0.19677  0.80323         0
  9  F     0.80323  0.19677  0.19677         0",K2TiHgF6,K2 Ti1 Hg1 F6,0
mp-1112445,K2TlAgBr6,-1.3209108729500003,0.0504351847500017,False,0.0,225,"Full Formula (K2 Tl1 Ag1 Br6)
Reduced Formula: K2TlAgBr6
abc   :   7.917349   7.917349   7.917349
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0         0         0               -0
  3  Ag    0.5       0.5       0.5             -0
  4  Br    0.748349  0.251651  0.251651        -0
  5  Br    0.251651  0.251651  0.748349        -0
  6  Br    0.251651  0.748349  0.748349        -0
  7  Br    0.251651  0.748349  0.251651        -0
  8  Br    0.748349  0.251651  0.748349        -0
  9  Br    0.748349  0.748349  0.251651        -0",K2TlAgBr6,K2 Tl1 Ag1 Br6,0
mp-1112081,K2TlAgCl6,-1.5077776629500008,0.013921837000002,False,0.0,225,"Full Formula (K2 Tl1 Ag1 Cl6)
Reduced Formula: K2TlAgCl6
abc   :   7.508582   7.508582   7.508582
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75            -0
  1  K     0.25      0.25      0.25            -0
  2  Tl    0         0         0               -0
  3  Ag    0.5       0.5       0.5             -0
  4  Cl    0.751065  0.248935  0.248935         0
  5  Cl    0.248935  0.248935  0.751065         0
  6  Cl    0.248935  0.751065  0.751065         0
  7  Cl    0.248935  0.751065  0.248935         0
  8  Cl    0.751065  0.248935  0.751065         0
  9  Cl    0.751065  0.751065  0.248935         0",K2TlAgCl6,K2 Tl1 Ag1 Cl6,0
mp-1112272,K2TlAgF6,-2.31695325745,0.0307826859583366,False,0.4485,225,"Full Formula (K2 Tl1 Ag1 F6)
Reduced Formula: K2TlAgF6
abc   :   6.470559   6.470559   6.470559
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75            -0
  1  K     0.25      0.25      0.25            -0
  2  Tl    0         0         0               -0
  3  Ag    0.5       0.5       0.5             -0
  4  F     0.758721  0.241279  0.241279         0
  5  F     0.241279  0.241279  0.758721         0
  6  F     0.241279  0.758721  0.758721         0
  7  F     0.241279  0.758721  0.241279         0
  8  F     0.758721  0.241279  0.758721         0
  9  F     0.758721  0.758721  0.241279         0",K2TlAgF6,K2 Tl1 Ag1 F6,0
mp-1112078,K2TlAgI6,-0.9482428979500004,0.093573928,False,0.0,225,"Full Formula (K2 Tl1 Ag1 I6)
Reduced Formula: K2TlAgI6
abc   :   8.509713   8.509713   8.509713
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0         0         0                0
  3  Ag    0.5       0.5       0.5              0
  4  I     0.744406  0.255594  0.255594         0
  5  I     0.255594  0.255594  0.744406         0
  6  I     0.255594  0.744406  0.744406         0
  7  I     0.255594  0.744406  0.255594         0
  8  I     0.744406  0.255594  0.744406         0
  9  I     0.744406  0.744406  0.255594         0",K2TlAgI6,K2 Tl1 Ag1 I6,0
mp-1111589,K2TlAsBr6,-1.379021305533334,0.0529362310000012,True,1.5711,225,"Full Formula (K2 Tl1 As1 Br6)
Reduced Formula: K2TlAsBr6
abc   :   8.151599   8.151599   8.151599
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0.5       0.5       0.5              0
  3  As    0         0         0                0
  4  Br    0.768654  0.231346  0.231346         0
  5  Br    0.231346  0.231346  0.768654         0
  6  Br    0.231346  0.768654  0.768654         0
  7  Br    0.231346  0.768654  0.231346         0
  8  Br    0.768654  0.231346  0.768654         0
  9  Br    0.768654  0.768654  0.231346         0",K2TlAsBr6,K2 Tl1 As1 Br6,0
mp-1111588,K2TlAsCl6,-1.576629883533334,0.0575495667499996,True,1.905,225,"Full Formula (K2 Tl1 As1 Cl6)
Reduced Formula: K2TlAsCl6
abc   :   7.783129   7.783129   7.783129
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  K     0.75     0.75     0.75            0
  1  K     0.25     0.25     0.25            0
  2  Tl    0.5      0.5      0.5             0
  3  As    0        0        0              -0
  4  Cl    0.77215  0.22785  0.22785        -0
  5  Cl    0.22785  0.22785  0.77215        -0
  6  Cl    0.22785  0.77215  0.77215        -0
  7  Cl    0.22785  0.77215  0.22785        -0
  8  Cl    0.77215  0.22785  0.77215        -0
  9  Cl    0.77215  0.77215  0.22785        -0",K2TlAsCl6,K2 Tl1 As1 Cl6,0
mp-1111426,K2TlAsF6,-2.525406198033334,0.0580691278750045,True,2.726,225,"Full Formula (K2 Tl1 As1 F6)
Reduced Formula: K2TlAsF6
abc   :   6.636907   6.636907   6.636907
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  K     0.75     0.75     0.75           -0
  1  K     0.25     0.25     0.25           -0
  2  Tl    0.5      0.5      0.5             0
  3  As    0        0        0              -0
  4  F     0.77992  0.22008  0.22008         0
  5  F     0.22008  0.22008  0.77992         0
  6  F     0.22008  0.77992  0.77992         0
  7  F     0.22008  0.77992  0.22008         0
  8  F     0.77992  0.22008  0.77992         0
  9  F     0.77992  0.77992  0.22008         0",K2TlAsF6,K2 Tl1 As1 F6,0
mp-1111200,K2TlAsI6,-0.9896003265333342,0.0734693274999993,True,0.8611,225,"Full Formula (K2 Tl1 As1 I6)
Reduced Formula: K2TlAsI6
abc   :   8.688911   8.688911   8.688911
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0.5       0.5       0.5              0
  3  As    0         0         0               -0
  4  I     0.765968  0.234032  0.234032        -0
  5  I     0.234032  0.234032  0.765968        -0
  6  I     0.234032  0.765968  0.765968        -0
  7  I     0.234032  0.765968  0.234032        -0
  8  I     0.765968  0.234032  0.765968        -0
  9  I     0.765968  0.765968  0.234032        -0",K2TlAsI6,K2 Tl1 As1 I6,0
mp-1111585,K2TlAuBr6,-1.2632729987833335,0.0795837782500004,False,0.0,225,"Full Formula (K2 Tl1 Au1 Br6)
Reduced Formula: K2TlAuBr6
abc   :   7.928276   7.928276   7.928276
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0         0         0                0
  3  Au    0.5       0.5       0.5             -0
  4  Br    0.742522  0.257478  0.257478        -0
  5  Br    0.257478  0.257478  0.742522        -0
  6  Br    0.257478  0.742522  0.742522        -0
  7  Br    0.257478  0.742522  0.257478        -0
  8  Br    0.742522  0.257478  0.742522        -0
  9  Br    0.742522  0.742522  0.257478        -0",K2TlAuBr6,K2 Tl1 Au1 Br6,0
mp-1112414,K2TlAuCl6,-1.4204483127833345,0.0853489619999985,False,0.0,225,"Full Formula (K2 Tl1 Au1 Cl6)
Reduced Formula: K2TlAuCl6
abc   :   7.525197   7.525197   7.525197
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  K     0.75     0.75     0.75           -0
  1  K     0.25     0.25     0.25           -0
  2  Tl    0        0        0               0
  3  Au    0.5      0.5      0.5            -0
  4  Cl    0.74446  0.25554  0.25554        -0
  5  Cl    0.25554  0.25554  0.74446        -0
  6  Cl    0.25554  0.74446  0.74446        -0
  7  Cl    0.25554  0.74446  0.25554         0
  8  Cl    0.74446  0.25554  0.74446         0
  9  Cl    0.74446  0.74446  0.25554        -0",K2TlAuCl6,K2 Tl1 Au1 Cl6,0
mp-1111378,K2TlAuF6,-2.1471413312833336,0.1675886426944446,False,0.0,225,"Full Formula (K2 Tl1 Au1 F6)
Reduced Formula: K2TlAuF6
abc   :   6.503357   6.503357   6.503357
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75        -0
  1  K     0.25      0.25      0.25        -0
  2  Tl    0.5       0.5       0.5         -0
  3  Au    0         0         0            0.001
  4  F     0.745132  0.254868  0.254868     0
  5  F     0.254868  0.254868  0.745132     0
  6  F     0.254868  0.745132  0.745132     0
  7  F     0.254868  0.745132  0.254868     0
  8  F     0.745132  0.254868  0.745132     0
  9  F     0.745132  0.745132  0.254868     0",K2TlAuF6,K2 Tl1 Au1 F6,0
mp-1112333,K2TlAuI6,-0.925115944783334,0.0942319809999996,False,0.0,225,"Full Formula (K2 Tl1 Au1 I6)
Reduced Formula: K2TlAuI6
abc   :   8.508528   8.508528   8.508528
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75            -0
  1  K     0.25      0.25      0.25            -0
  2  Tl    0         0         0               -0
  3  Au    0.5       0.5       0.5              0
  4  I     0.740331  0.259669  0.259669         0
  5  I     0.259669  0.259669  0.740331         0
  6  I     0.259669  0.740331  0.740331         0
  7  I     0.259669  0.740331  0.259669         0
  8  I     0.740331  0.259669  0.740331         0
  9  I     0.740331  0.740331  0.259669         0",K2TlAuI6,K2 Tl1 Au1 I6,0
mp-1111569,K2TlBiF6,-2.639130570283334,0.1064161739999987,False,3.1816,225,"Full Formula (K2 Tl1 Bi1 F6)
Reduced Formula: K2TlBiF6
abc   :   6.936812   6.936812   6.936812
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75            -0
  1  K     0.25      0.25      0.25            -0
  2  Tl    0.5       0.5       0.5             -0
  3  Bi    0         0         0               -0
  4  F     0.768782  0.231218  0.231218         0
  5  F     0.231218  0.231218  0.768782         0
  6  F     0.231218  0.768782  0.768782         0
  7  F     0.231218  0.768782  0.231218         0
  8  F     0.768782  0.231218  0.768782         0
  9  F     0.768782  0.768782  0.231218         0",K2TlBiF6,K2 Tl1 Bi1 F6,0
mp-1111102,K2TlCoF6,-2.4742211952833344,0.077475741250006,False,2.5182,225,"Full Formula (K2 Tl1 Co1 F6)
Reduced Formula: K2TlCoF6
abc   :   6.288724   6.288724   6.288724
angles:  60.000004  60.000001  60.000001
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.25      0.25      0.25            -0
  1  K     0.75      0.75      0.75            -0
  2  Tl    0.5       0.5       0.5              0
  3  Co    0         0         0                0
  4  F     0.211394  0.788606  0.211394         0
  5  F     0.788606  0.788606  0.211394         0
  6  F     0.788606  0.211394  0.788606         0
  7  F     0.788606  0.211394  0.211394         0
  8  F     0.211394  0.788606  0.788606         0
  9  F     0.211394  0.211394  0.788606         0",K2TlCoF6,K2 Tl1 Co1 F6,1
mp-1111376,K2TlCrF6,-2.8441507042833343,0.0362242644999968,False,4.0416,225,"Full Formula (K2 Tl1 Cr1 F6)
Reduced Formula: K2TlCrF6
abc   :   6.436733   6.436733   6.436733
angles:  59.999993  59.999994  59.999995
pbc   :       True       True       True
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  K     0.25     0.25     0.25        0
  1  K     0.75     0.75     0.75        0
  2  Tl    0.5      0.5      0.5        -0.008
  3  Cr    0        0        0           2.928
  4  F     0.21266  0.78734  0.21266     0.001
  5  F     0.78734  0.78734  0.21266     0.001
  6  F     0.78734  0.21266  0.78734     0.001
  7  F     0.78734  0.21266  0.21266     0.001
  8  F     0.21266  0.78734  0.78734     0.001
  9  F     0.21266  0.21266  0.78734     0.001",K2TlCrF6,K2 Tl1 Cr1 F6,1
mp-1112216,K2TlCuBr6,-1.319645509783334,0.0456540821250013,False,0.0,225,"Full Formula (K2 Tl1 Cu1 Br6)
Reduced Formula: K2TlCuBr6
abc   :   7.722162   7.722162   7.722162
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75        -0
  1  K     0.25      0.25      0.25        -0
  2  Tl    0         0         0            0
  3  Cu    0.5       0.5       0.5         -0.001
  4  Br    0.737266  0.262734  0.262734    -0
  5  Br    0.262734  0.262734  0.737266     0
  6  Br    0.262734  0.737266  0.737266    -0
  7  Br    0.262734  0.737266  0.262734    -0
  8  Br    0.737266  0.262734  0.737266    -0
  9  Br    0.737266  0.737266  0.262734     0",K2TlCuBr6,K2 Tl1 Cu1 Br6,0
mp-1111969,K2TlCuCl6,-1.5187006077833338,0.031308645750002,False,0.0,225,"Full Formula (K2 Tl1 Cu1 Cl6)
Reduced Formula: K2TlCuCl6
abc   :   7.284594   7.284594   7.284594
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75        -0
  1  K     0.25      0.25      0.25        -0
  2  Tl    0         0         0            0
  3  Cu    0.5       0.5       0.5         -0.004
  4  Cl    0.737477  0.262523  0.262523    -0
  5  Cl    0.262523  0.262523  0.737477    -0
  6  Cl    0.262523  0.737477  0.737477    -0
  7  Cl    0.262523  0.737477  0.262523    -0
  8  Cl    0.737477  0.262523  0.737477    -0
  9  Cl    0.737477  0.737477  0.262523    -0",K2TlCuCl6,K2 Tl1 Cu1 Cl6,0
mp-1112168,K2TlCuF6,-2.378753594283334,0.0474052888541685,False,0.0,225,"Full Formula (K2 Tl1 Cu1 F6)
Reduced Formula: K2TlCuF6
abc   :   6.186916   6.186916   6.186916
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.25      0.25      0.25        -0
  1  K     0.75      0.75      0.75        -0
  2  Tl    0         0         0           -0.034
  3  Cu    0.5       0.5       0.5          0.225
  4  F     0.264986  0.264986  0.735014     0.004
  5  F     0.264986  0.735014  0.735014     0.004
  6  F     0.735014  0.735014  0.264986     0.004
  7  F     0.264986  0.735014  0.264986     0.004
  8  F     0.735014  0.264986  0.735014     0.004
  9  F     0.735014  0.264986  0.264986     0.004",K2TlCuF6,K2 Tl1 Cu1 F6,0
mp-1111373,K2TlFeF6,-2.675039421283333,0.0424347843749952,False,2.5608,225,"Full Formula (K2 Tl1 Fe1 F6)
Reduced Formula: K2TlFeF6
abc   :   6.483089   6.483089   6.483089
angles:  59.999995  59.999997  59.999997
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.25      0.25      0.25         0
  1  K     0.75      0.75      0.75         0
  2  Tl    0.5       0.5       0.5          0.022
  3  Fe    0         0         0            4.439
  4  F     0.214497  0.785503  0.214497     0.078
  5  F     0.785503  0.785503  0.214497     0.078
  6  F     0.785503  0.214497  0.785503     0.078
  7  F     0.785503  0.214497  0.214497     0.078
  8  F     0.214497  0.785503  0.785503     0.078
  9  F     0.214497  0.214497  0.785503     0.078",K2TlFeF6,K2 Tl1 Fe1 F6,1
mp-1111137,K2TlGaBr6,-1.4967447105333338,0.1294260035000003,False,1.6,225,"Full Formula (K2 Tl1 Ga1 Br6)
Reduced Formula: K2TlGaBr6
abc   :   8.053911   8.053911   8.053911
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0.5       0.5       0.5              0
  3  Ga    0         0         0                0
  4  Br    0.773972  0.226028  0.226028         0
  5  Br    0.226028  0.226028  0.773972         0
  6  Br    0.226028  0.773972  0.773972         0
  7  Br    0.226028  0.773972  0.226028         0
  8  Br    0.773972  0.226028  0.773972         0
  9  Br    0.773972  0.773972  0.226028         0",K2TlGaBr6,K2 Tl1 Ga1 Br6,0
mp-1111581,K2TlGaCl6,-1.7399898055333332,0.1091073012499999,False,2.5197,225,"Full Formula (K2 Tl1 Ga1 Cl6)
Reduced Formula: K2TlGaCl6
abc   :   7.554608   7.554608   7.554608
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a          b          c    magmom
---  ----  --------  ---------  ---------  --------
  0  K     0.75       0.75       0.75            -0
  1  K     0.25       0.25       0.25            -0
  2  Tl    0.5        0.5        0.5             -0
  3  Ga    0         -0         -0                0
  4  Cl    0.778205   0.221795   0.221795        -0
  5  Cl    0.221795   0.221795   0.778205        -0
  6  Cl    0.221795   0.778205   0.778205        -0
  7  Cl    0.221795   0.778205   0.221795        -0
  8  Cl    0.778205   0.221795   0.778205        -0
  9  Cl    0.778205   0.778205   0.221795        -0",K2TlGaCl6,K2 Tl1 Ga1 Cl6,0
mp-1111372,K2TlGaF6,-2.8075747260333346,0.0361657865000015,False,4.1618,225,"Full Formula (K2 Tl1 Ga1 F6)
Reduced Formula: K2TlGaF6
abc   :   6.437777   6.437777   6.437777
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0.5       0.5       0.5             -0
  3  Ga    0         0         0               -0
  4  F     0.788364  0.211636  0.211636        -0
  5  F     0.211636  0.211636  0.788364        -0
  6  F     0.211636  0.788364  0.788364        -0
  7  F     0.211636  0.788364  0.211636        -0
  8  F     0.788364  0.211636  0.788364        -0
  9  F     0.788364  0.788364  0.211636        -0",K2TlGaF6,K2 Tl1 Ga1 F6,0
mp-1111197,K2TlGaI6,-1.056995388533334,0.1577941182499977,False,0.4975,225,"Full Formula (K2 Tl1 Ga1 I6)
Reduced Formula: K2TlGaI6
abc   :   8.644110   8.644110   8.644110
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0.5       0.5       0.5              0
  3  Ga    0         0         0                0
  4  I     0.769096  0.230904  0.230904         0
  5  I     0.230904  0.230904  0.769096         0
  6  I     0.230904  0.769096  0.769096         0
  7  I     0.230904  0.769096  0.230904         0
  8  I     0.769096  0.230904  0.769096         0
  9  I     0.769096  0.769096  0.230904         0",K2TlGaI6,K2 Tl1 Ga1 I6,0
mp-1111578,K2TlInBr6,-1.52915941845,0.0756438567500006,False,2.1232,225,"Full Formula (K2 Tl1 In1 Br6)
Reduced Formula: K2TlInBr6
abc   :   8.260204   8.260204   8.260204
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0         0         0                0
  3  In    0.5       0.5       0.5             -0
  4  Br    0.731993  0.268007  0.268007        -0
  5  Br    0.268007  0.268007  0.731993        -0
  6  Br    0.268007  0.731993  0.731993        -0
  7  Br    0.268007  0.731993  0.268007        -0
  8  Br    0.731993  0.268007  0.731993        -0
  9  Br    0.731993  0.731993  0.268007        -0",K2TlInBr6,K2 Tl1 In1 Br6,0
mp-1111577,K2TlInCl6,-1.755238573450001,0.0444068144999967,False,2.5682,225,"Full Formula (K2 Tl1 In1 Cl6)
Reduced Formula: K2TlInCl6
abc   :   7.872373   7.872373   7.872373
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0.5       0.5       0.5              0
  3  In    0         0         0                0
  4  Cl    0.771452  0.228548  0.228548        -0
  5  Cl    0.228548  0.228548  0.771452        -0
  6  Cl    0.228548  0.771452  0.771452        -0
  7  Cl    0.228548  0.771452  0.228548        -0
  8  Cl    0.771452  0.228548  0.771452        -0
  9  Cl    0.771452  0.771452  0.228548        -0",K2TlInCl6,K2 Tl1 In1 Cl6,0
mp-1111423,K2TlInF6,-2.7225496979500003,0.0576657949999965,False,3.6161,225,"Full Formula (K2 Tl1 In1 F6)
Reduced Formula: K2TlInF6
abc   :   6.690453   6.690453   6.690453
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75            -0
  1  K     0.25      0.25      0.25            -0
  2  Tl    0         0         0                0
  3  In    0.5       0.5       0.5             -0
  4  F     0.722577  0.277423  0.277423         0
  5  F     0.277423  0.277423  0.722577         0
  6  F     0.277423  0.722577  0.722577         0
  7  F     0.277423  0.722577  0.277423         0
  8  F     0.722577  0.277423  0.722577         0
  9  F     0.722577  0.722577  0.277423         0",K2TlInF6,K2 Tl1 In1 F6,0
mp-1111269,K2TlInI6,-1.1015312264500003,0.0824864792499999,False,0.8332999999999999,225,"Full Formula (K2 Tl1 In1 I6)
Reduced Formula: K2TlInI6
abc   :   8.844937   8.844937   8.844937
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.75      0.75      0.75             0
  1  K     0.25      0.25      0.25             0
  2  Tl    0.5       0.5       0.5              0
  3  In    0         0         0               -0
  4  I     0.764403  0.235597  0.235597         0
  5  I     0.235597  0.235597  0.764403         0
  6  I     0.235597  0.764403  0.764403         0
  7  I     0.235597  0.764403  0.235597         0
  8  I     0.764403  0.235597  0.764403         0
  9  I     0.764403  0.764403  0.235597         0",K2TlInI6,K2 Tl1 In1 I6,0
